nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Livestreaming,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,sy******99,"June 13, 2024, 3:26 PM","June 13, 2024, 3:31 PM",,"January 2, 1900, 12:00 AM",0
Desain Packaging / Kemasan / Label Premium - (Siap Cetak) - Premium,gigs,Desain Grafis & Branding,Desain Kemasan,je***********ha,"April 5, 2022, 9:49 AM","June 13, 2024, 3:33 PM",,"January 2, 1900, 12:00 AM",0
Livestreaming,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,Sa********19,"June 13, 2024, 3:32 PM","June 13, 2024, 3:34 PM",,"January 2, 1900, 12:00 AM",0
(Package - PREMIUM) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Na******0_,"June 13, 2024, 4:03 PM","June 13, 2024, 4:09 PM",,"January 2, 1900, 12:00 AM",0
Desain x banner,gigs_custom_offer,,,da**us,"September 23, 2021, 3:20 PM","June 13, 2024, 5:40 PM",success,"June 14, 2024, 2:16 PM","404,582"
"Jasa Penulisan/Tulis Tangan, 1 Hari Jadi",gigs,Penulisan & Penerjemahan,Tulis Tangan,In********an,"June 13, 2024, 6:27 PM","June 13, 2024, 6:41 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Me*****aa,"June 13, 2024, 8:09 PM","June 13, 2024, 8:11 PM",success,"June 13, 2024, 8:13 PM","100,472"
(Package - BASIC) Penulisan Profil Perusahaan 1500-5000 Kata (Inggris),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Inggris),Us************99,"June 13, 2024, 9:33 PM","June 13, 2024, 10:40 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,je*****ca,"June 13, 2024, 10:38 PM","June 13, 2024, 10:41 PM",,"January 2, 1900, 12:00 AM",0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,be***********ek,"June 14, 2024, 1:22 AM","June 14, 2024, 1:26 AM",success,"June 14, 2024, 1:28 AM","100,324"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,fi**********n8,"June 14, 2024, 3:26 AM","June 14, 2024, 3:31 AM",,"January 2, 1900, 12:00 AM",0
"(Package - BASIC) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,Pe***********er,"June 14, 2024, 3:43 AM","June 14, 2024, 4:38 AM",,"January 2, 1900, 12:00 AM",0
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,aq******za,"May 31, 2024, 12:21 PM","June 14, 2024, 7:36 AM",success,"June 14, 2024, 3:26 PM","263,157"
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,Ra****14,"June 14, 2024, 11:16 AM","June 14, 2024, 11:18 AM",,"January 2, 1900, 12:00 AM",0
Desain Logo untuk Brand Fashion “SYGNEIL”,contest,Desain Grafis & Branding,Desain Logo,gg*****23,"July 10, 2018, 9:34 AM","June 14, 2024, 11:19 AM",success,"June 14, 2024, 11:33 AM","8,242,037"
"Jasa Retouch Image menjadi Vector. Tracing, BUAT RETOUCH ULANG LOGO Vector anti pecah untuk skala besar",gigs,Desain Grafis & Branding,Graphic Designer,pl**************ya,"June 14, 2024, 11:24 AM","June 14, 2024, 11:25 AM",success,"June 14, 2024, 11:26 AM","101,073"
Jasa Desain Logo Profesional - Premium,gigs,Desain Grafis & Branding,Desain Logo,td*****88,"June 14, 2024, 9:42 AM","June 14, 2024, 11:59 AM",success,"June 14, 2024, 1:30 PM","1,516,885"
Convert Figma/PSD/JPG To Responsive HTML,gigs,Web & Pemrograman,Slicing ke HTML,ed*********88,"June 14, 2024, 12:03 PM","June 14, 2024, 12:07 PM",success,"June 14, 2024, 12:14 PM","202,868"
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,nu*********pa,"December 7, 2022, 11:56 PM","June 14, 2024, 1:10 PM",success,"June 14, 2024, 1:44 PM","304,267"
Sribu Business - Ads Management,package,Pemasaran & Periklanan,Sribu Business,hd**************ng,"June 14, 2024, 1:23 PM","June 14, 2024, 1:37 PM",success,"June 14, 2024, 1:39 PM","15,540,000"
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Sh*******82,"June 14, 2024, 2:12 PM","June 14, 2024, 2:25 PM",,"January 2, 1900, 12:00 AM",0
Desain logo,gigs_custom_offer,,,Ar*************ch,"June 14, 2024, 2:14 PM","June 14, 2024, 2:38 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pr*********so,"June 14, 2024, 2:23 PM","June 14, 2024, 2:39 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pr*********so,"June 14, 2024, 2:23 PM","June 14, 2024, 2:40 PM",success,"June 14, 2024, 2:44 PM","100,254"
Kontes Desain Booth untuk Pameran Barang Industri,contest,Desain Grafis & Branding,Desain Booth,ka*********ri,"August 26, 2019, 10:56 AM","June 14, 2024, 2:58 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pr********ro,"June 14, 2024, 3:11 PM","June 14, 2024, 3:16 PM",success,"June 21, 2024, 3:23 PM","100,915"
Freelance,contest,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,Ma********90,"June 14, 2024, 3:16 PM","June 14, 2024, 3:21 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Booth untuk Pameran Barang Industri,contest,Desain Grafis & Branding,Desain Booth,ka*********ri,"August 26, 2019, 10:56 AM","June 14, 2024, 3:27 PM",,"January 2, 1900, 12:00 AM",0
"(Dijamin Original) Jasa Desain logo Original, Bukan template. - Paket basic",gigs,Desain Grafis & Branding,Desain Logo,il*******ii,"December 30, 2021, 7:51 AM","June 14, 2024, 3:40 PM",,"January 2, 1900, 12:00 AM",0
Desain Brand Guidelines,gigs,Desain Grafis & Branding,Brand Guidelines,ma*********gi,"June 14, 2024, 3:51 PM","June 14, 2024, 4:07 PM",success,"June 14, 2024, 6:22 PM","556,782"
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Na****************ah,"June 14, 2024, 4:07 PM","June 14, 2024, 4:09 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Logo untuk Heavy Machinery,contest,Desain Grafis & Branding,Desain Logo,Ar*************ch,"June 14, 2024, 2:14 PM","June 14, 2024, 4:23 PM",success,"June 14, 2024, 6:39 PM","2,666,056"
Sribu Business - Ads Management,package,Pemasaran & Periklanan,Sribu Business,ot********ai,"June 14, 2024, 3:25 PM","June 14, 2024, 5:23 PM",success,"June 14, 2024, 5:24 PM","15,260,000"
"Character Craft Studio, Membuat Maskot dan Karakter yang Berkesan",gigs,Desain Grafis & Branding,Desain Maskot/Karakter,gi******78,"July 22, 2023, 2:03 PM","June 14, 2024, 5:34 PM",success,"June 14, 2024, 5:34 PM","2,022,323"
Desain konten Instagram,gigs,Desain Grafis & Branding,Desain Feed Instagram,An****05,"June 14, 2024, 5:52 PM","June 14, 2024, 5:52 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,de********pa,"June 14, 2024, 6:02 PM","June 14, 2024, 6:05 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,de********11,"June 14, 2024, 10:10 AM","June 14, 2024, 8:45 PM",,"January 2, 1900, 12:00 AM",0
Design Presentasi Slide PPT Kreatif Menarik 24 Jam Selesai! - Premium,gigs,Desain Grafis & Branding,Desain Presentasi,an*******le,"June 13, 2024, 7:53 PM","June 14, 2024, 8:51 PM",success,"June 18, 2024, 10:00 AM","278,142"
Desain Logo untuk Brand Fashion “SYGNEIL”,contest,Desain Grafis & Branding,Desain Logo,gg*****23,"July 10, 2018, 9:34 AM","June 14, 2024, 11:21 PM",,"June 14, 2024, 11:21 PM",0
Jasa Pengetikan Ulang. Akurat & Cepat (Bahasa Indonesia & English),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,na****a_,"June 15, 2024, 2:39 AM","June 15, 2024, 2:43 AM",,"January 2, 1900, 12:00 AM",0
2000 Follower TikTok Garansi,gigs,Pemasaran & Periklanan,Followers TikTok,pr********ro,"June 14, 2024, 3:11 PM","June 15, 2024, 4:08 AM",,"January 2, 1900, 12:00 AM",0
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,pr********ro,"June 14, 2024, 3:11 PM","June 15, 2024, 5:11 AM",,"January 2, 1900, 12:00 AM",0
Review Ulasan Google Maps / Gmaps Bergaransi - Plus,gigs,Pemasaran & Periklanan,Review Google Maps,Ch****aa,"May 29, 2024, 11:10 AM","June 15, 2024, 10:32 AM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Al*********34,"June 15, 2024, 10:55 AM","June 15, 2024, 11:17 AM",success,"June 16, 2024, 8:16 AM","100,976"
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,Re****44,"February 3, 2024, 5:04 PM","June 15, 2024, 12:09 PM",success,"June 15, 2024, 12:11 PM","172,082"
Carton box design,gigs_custom_offer,,,ad********ip,"March 20, 2021, 12:49 PM","June 15, 2024, 1:45 PM",success,"June 15, 2024, 1:47 PM","809,330"
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,Ch****aa,"May 29, 2024, 11:10 AM","June 15, 2024, 1:55 PM",,"January 2, 1900, 12:00 AM",0
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,am*****79,"June 15, 2024, 4:36 PM","June 15, 2024, 4:38 PM",success,"June 15, 2024, 4:41 PM","161,075"
Desain Packaging / Kemasan / Label Premium - (Siap Cetak),gigs,Desain Grafis & Branding,Desain Kemasan,br******er,"June 15, 2024, 6:55 PM","June 15, 2024, 7:09 PM",success,"June 15, 2024, 7:10 PM","2,780,406"
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,Jo******si,"June 15, 2024, 9:45 PM","June 15, 2024, 9:47 PM",,"January 2, 1900, 12:00 AM",0
Design Logo for Arcadia Paw Club,contest,Desain Grafis & Branding,Desain Logo,ma*****rs,"May 27, 2023, 8:43 PM","June 16, 2024, 3:31 AM",success,"June 16, 2024, 8:14 AM","3,443,287"
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs,Pemasaran & Periklanan,Tambah Review,Gl******12,"June 16, 2024, 8:33 AM","June 16, 2024, 8:38 AM",,"January 2, 1900, 12:00 AM",0
Personal Administrative Assistant - Arimbi89,gigs_custom_offer,,,ar****89,"June 16, 2024, 10:45 AM","June 16, 2024, 11:57 AM",success,"June 16, 2024, 12:05 PM","202,417"
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,an************ia,"June 16, 2024, 1:48 PM","June 16, 2024, 1:52 PM",success,"June 16, 2024, 2:21 PM","505,066"
"(Package - BASIC) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,di******ia,"June 16, 2024, 1:52 PM","June 16, 2024, 2:02 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Iw********ra,"June 12, 2024, 8:39 PM","June 16, 2024, 3:43 PM",success,"June 16, 2024, 3:51 PM","100,703"
(Package - BASIC) Voice Over Indonesia (100-300 kata),package,"Video, Fotografi & Audio",Voice Over,Xi******ra,"June 16, 2024, 6:46 PM","June 16, 2024, 6:48 PM",,"January 2, 1900, 12:00 AM",0
Jasa Desain Label Kemasan Buah Potong,gigs_custom_offer,,,ma**************yo,"June 16, 2024, 7:04 PM","June 16, 2024, 7:27 PM",success,"June 18, 2024, 1:56 PM","809,633"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ik*******10,"June 16, 2024, 10:58 PM","June 16, 2024, 11:05 PM",success,"June 16, 2024, 11:16 PM","100,712"
(Package - PREMIUM) Pembuatan Website Toko Online (Gratis Upload 10-500 Produk),package,Web & Pemrograman,Pembuatan Toko Online,he*******ng,"August 18, 2021, 6:28 PM","June 17, 2024, 2:59 AM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,Fa*****06,"June 17, 2024, 11:02 AM","June 17, 2024, 12:33 PM",,"January 2, 1900, 12:00 AM",0
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,je***********ho,"June 17, 2024, 9:49 AM","June 17, 2024, 12:35 PM",success,"June 18, 2024, 9:26 AM","1,516,610"
Jasa Review Aplikasi PlayStore | Jasa Download App PlayStore | Jasa Ulasan PlayStore Android,gigs,Pemasaran & Periklanan,Tambah Review,ra********99,"June 17, 2024, 1:29 PM","June 17, 2024, 1:31 PM",,"January 2, 1900, 12:00 AM",0
Paket Desain Kemasan Profesional - Plus,gigs,Desain Grafis & Branding,Desain Kemasan,je***********ho,"June 17, 2024, 9:49 AM","June 17, 2024, 1:32 PM",,"January 2, 1900, 12:00 AM",0
Jasa View Youtube Permanen,gigs,Pemasaran & Periklanan,Views YouTube,an*******in,"November 10, 2020, 10:48 PM","June 17, 2024, 2:32 PM",success,"June 17, 2024, 2:35 PM","201,672"
Jasa Kelola Konten Video Tiktok/Reels,gigs,Pemasaran & Periklanan,Social Media Marketing,Na****69,"June 17, 2024, 3:59 PM","June 17, 2024, 4:01 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ih****in,"June 17, 2024, 4:57 PM","June 17, 2024, 5:02 PM",success,"June 18, 2024, 10:13 AM","100,818"
Konsultasi & Perbaikan Bugs/Error Web Aplikasi - Consultation & Fixed Bugs/Error Web Applications - Basic,gigs,Web & Pemrograman,Perbaikan Bug,pe****99,"June 16, 2024, 3:14 PM","June 17, 2024, 7:48 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ba***********11,"June 17, 2024, 10:24 PM","June 17, 2024, 10:26 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sh****ne,"June 17, 2024, 10:57 PM","June 17, 2024, 11:00 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Se*****26,"May 17, 2024, 5:24 AM","June 18, 2024, 7:55 AM",success,"June 18, 2024, 7:57 AM","475,132"
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,Se*****26,"May 17, 2024, 5:24 AM","June 18, 2024, 8:12 AM",success,"June 18, 2024, 8:13 AM","101,045"
"Iklan Google ads dan Youtube ads berpengalaman dengan bantuan pemasangan, integrasi dengan website, koordinasi kreatif dan laporan yang transparan - Plus",gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,hi******ya,"June 18, 2024, 9:01 AM","June 18, 2024, 9:14 AM",,"January 2, 1900, 12:00 AM",0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,Te*****an,"June 18, 2024, 9:07 AM","June 18, 2024, 9:15 AM",success,"June 18, 2024, 12:42 PM","100,626"
"Iklan Google ads dan Youtube ads berpengalaman dengan bantuan pemasangan, integrasi dengan website, koordinasi kreatif dan laporan yang transparan - Plus",gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,hi******ya,"June 18, 2024, 9:01 AM","June 18, 2024, 9:18 AM",success,"June 18, 2024, 10:59 AM","3,033,671"
"Riset Pasar (Analisis Kompetitor, Target Market & Lainnya)",gigs,Pemasaran & Periklanan,Riset Pasar,sy*************75,"November 7, 2018, 3:24 PM","June 18, 2024, 9:39 AM",,"January 2, 1900, 12:00 AM",0
Desain Booth (1-2 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Booth,pl*********09,"May 24, 2024, 4:39 PM","June 18, 2024, 10:40 AM",,"January 2, 1900, 12:00 AM",0
Desain Booth (1-2 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Booth,pl*********09,"May 24, 2024, 4:39 PM","June 18, 2024, 10:45 AM",success,"June 18, 2024, 11:57 AM","1,415,948"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,al*******12,"June 18, 2024, 10:47 AM","June 18, 2024, 10:49 AM",,"January 2, 1900, 12:00 AM",0
Review Ulasan Google Maps / Gmaps Bergaransi - Plus,gigs,Pemasaran & Periklanan,Review Google Maps,Ch****aa,"May 29, 2024, 11:10 AM","June 18, 2024, 10:54 AM",success,"June 18, 2024, 11:39 AM","289,814"
(Package - BASIC) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,no*******k7,"April 3, 2024, 4:04 AM","June 18, 2024, 11:11 AM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ar*****12,"June 18, 2024, 11:10 AM","June 18, 2024, 11:19 AM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ar*****12,"June 18, 2024, 11:10 AM","June 18, 2024, 11:38 AM",success,"June 18, 2024, 11:54 AM","100,731"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,mo******40,"January 16, 2024, 10:09 AM","June 18, 2024, 11:49 AM",success,"June 21, 2024, 5:21 PM","567,661"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,mo******40,"January 16, 2024, 10:09 AM","June 18, 2024, 11:50 AM",success,"June 21, 2024, 5:22 PM","567,915"
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,mo******40,"January 16, 2024, 10:09 AM","June 18, 2024, 11:52 AM",success,"June 21, 2024, 5:22 PM","567,552"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,se*******04,"June 18, 2024, 11:54 AM","June 18, 2024, 11:58 AM",success,"June 18, 2024, 12:04 PM","100,567"
Pembuatan NIB Perorangan,gigs,Konsultasi,Pembuatan NIB,yu*******22,"June 18, 2024, 12:01 PM","June 18, 2024, 12:14 PM",,"January 2, 1900, 12:00 AM",0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Plus,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,la********74,"June 18, 2024, 10:44 AM","June 18, 2024, 12:58 PM",,"January 2, 1900, 12:00 AM",0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Plus,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,la********74,"June 18, 2024, 10:44 AM","June 18, 2024, 12:59 PM",success,"June 18, 2024, 2:49 PM","759,015"
Pembuatan NIB Perorangan - Basic,gigs,Konsultasi,Pembuatan NIB,yu*******22,"June 18, 2024, 12:01 PM","June 18, 2024, 2:25 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,Ma**********l_,"June 18, 2024, 2:50 PM","June 18, 2024, 2:54 PM",,"January 2, 1900, 12:00 AM",0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Po********22,"June 18, 2024, 3:04 PM","June 18, 2024, 3:07 PM",,"January 2, 1900, 12:00 AM",0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,Fa****************ta,"June 5, 2024, 1:55 AM","June 18, 2024, 3:13 PM",success,"June 18, 2024, 5:14 PM","100,810"
Homibox - Brochure Design A4 - June 2024,gigs_custom_offer,,,pa********an,"December 8, 2017, 10:27 AM","June 18, 2024, 3:22 PM",success,"June 18, 2024, 5:43 PM","707,848"
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Po********22,"June 18, 2024, 3:04 PM","June 18, 2024, 3:33 PM",success,"June 18, 2024, 3:34 PM","100,805"
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,Ri******ie,"June 18, 2024, 3:50 PM","June 18, 2024, 4:15 PM",success,"June 18, 2024, 4:18 PM","100,953"
Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,mu***ee,"October 13, 2020, 2:45 PM","June 18, 2024, 5:02 PM",success,"June 18, 2024, 5:05 PM","202,873"
Tools Import Export with macro VBA,gigs_custom_offer,,,ad******fa,"June 8, 2024, 11:28 PM","June 18, 2024, 5:12 PM",success,"June 18, 2024, 8:59 PM","354,442"
Virtual Assistant: Editing and Operating Presentation for Online Meeting/Seminar,gigs,Konsultasi,Virtual Assistant,bn******fy,"April 3, 2024, 9:32 AM","June 18, 2024, 5:26 PM",success,"June 26, 2024, 9:57 AM","687,582"
Kontes Desain Logo untuk Perusahaan Salon Mobil Coating Detailing,contest,Desain Grafis & Branding,Desain Logo,ac******ro,"March 28, 2020, 12:23 PM","June 18, 2024, 11:49 PM",success,"June 18, 2024, 11:50 PM","2,666,095"
Scrape Data | Data Scrapping - Basic,gigs,Web & Pemrograman,Data Scraping,el*****59,"December 3, 2018, 9:33 AM","June 19, 2024, 4:21 AM",success,"June 21, 2024, 12:38 PM","100,817"
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,ke****15,"June 19, 2024, 6:49 AM","June 19, 2024, 6:55 AM",,"January 2, 1900, 12:00 AM",0
Logo untuk varian parfum 'SWEET POPPY' yang dijual oleh KIUTKAT,contest,Desain Grafis & Branding,Desain Logo,ki****t_,"June 19, 2024, 7:08 AM","June 19, 2024, 7:17 AM",,"January 2, 1900, 12:00 AM",0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,ly******id,"June 19, 2024, 8:50 AM","June 19, 2024, 10:30 AM",success,"June 19, 2024, 11:33 AM","289,663"
