nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
makanan minuman,contest,Desain Grafis & Branding,Desain Poster,an*****25,2024-10-14 18:57:00,2024-10-15 09:02:00,,2024-10-15 09:02:00,1599513
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,ad*****er,2024-10-15 10:14:00,2024-10-15 10:16:00,,2024-10-23 11:43:00,171870
Translation Service Fast,gigs,Penulisan & Penerjemahan,Terjemahan,08*****88,2024-10-15 10:15:00,2024-10-15 10:20:00,,2024-10-15 10:20:00,101191
Desain Kaos Dunia Advokasi,gigs_custom_offer,,,ni***ay,2020-01-27 11:39:00,2024-10-15 13:40:00,,2024-10-15 13:40:00,505571
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Na****ei,2024-10-15 19:02:00,2024-10-15 19:07:00,,2024-10-15 19:07:00,100130
Tiktok Ads Management,gigs,Pemasaran & Periklanan,Iklan Berbayar TikTok,pr***********el,2024-09-27 18:33:00,2024-10-15 20:36:00,,2024-10-15 20:36:00,2022046
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Af******17,2024-10-15 23:00:00,2024-10-15 23:05:00,,2024-10-23 13:10:00,100128
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Af******17,2024-10-15 23:00:00,2024-10-15 23:12:00,,2024-10-23 13:10:00,100089
TEH MANIS JUMBO,contest,Desain Grafis & Branding,Desain Booth,Sy******04,2024-10-16 01:26:00,2024-10-16 01:30:00,,2024-10-16 01:31:00,4509075
Pembuatan Aplikasi Mobile iOS dan Android (Mobile App),gigs,Web & Pemrograman,Aplikasi Mobile,bu*****er,2024-10-16 04:53:00,2024-10-16 04:59:00,,2024-10-16 04:59:00,25275056
"Jasa Desain Kemasan Menarik, Cepat, dan komplit",gigs,Desain Grafis & Branding,Desain Kemasan,li*****ri,2024-10-16 07:38:00,2024-10-16 07:40:00,,2024-10-16 10:42:00,350000
Desain Promo Usaha Makanan dan Minuman,gigs,Desain Grafis & Branding,Desain Menu,ai******ri,2024-10-16 08:06:00,2024-10-16 08:09:00,,2024-10-16 08:09:00,101100
Jasa Press Release Writing Satu Hari Jadi,gigs,Penulisan & Penerjemahan,Siaran Pers,ru********ty,2024-10-16 12:39:00,2024-10-16 12:46:00,,2024-10-16 12:46:00,202215
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,ma*************to,2018-09-10 10:51:00,2024-10-16 13:25:00,,2024-10-16 13:25:00,2954914
Admin / Virtual Assistant,gigs,Konsultasi,Virtual Assistant,Ar*******di,2024-10-16 14:38:00,2024-10-16 15:04:00,,2024-10-16 15:04:00,505518
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,so******66,2024-10-16 15:17:00,2024-10-16 16:47:00,,2024-10-16 16:47:00,2427205
fungsi komposisi,contest,Desain Grafis & Branding,Desain Cover Buku,85****84,2024-10-16 17:52:00,2024-10-16 18:03:00,,2024-10-17 13:02:00,2665750
Jasa Tambah Follower TikTok Cepat Dan Aman,gigs,Pemasaran & Periklanan,Followers TikTok,ge************ry,2024-10-09 12:36:00,2024-10-16 18:15:00,,2024-10-16 18:15:00,101131
Paket Backlink PBN Premium MULAI DARI 450 RIBUAN!,gigs,Pemasaran & Periklanan,Backlink PBN,Su***********up,2024-10-16 20:34:00,2024-10-16 20:44:00,,2024-10-16 20:44:00,454977
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,ah**********92,2024-10-16 21:22:00,2024-10-16 21:27:00,,2024-10-16 21:27:00,200015
BOSS Hausss,contest,Desain Grafis & Branding,Desain Interior,BO******kk,2024-10-17 02:33:00,2024-10-17 02:56:00,,2024-10-23 13:26:00,5544760
Pekerjaan Rubah Layout untuk cover K-JUICE,gigs_custom_offer,,,ba********er,2022-12-25 17:26:00,2024-10-17 08:34:00,,2024-10-17 08:34:00,252822
"(1 HARI JADI) Desain Kemasan Perusahaan, Cafe & Restoran, Website, Komunitas dan Toko Online",gigs,Desain Grafis & Branding,Desain Kemasan,ng*****ja,2024-10-17 09:00:00,2024-10-17 09:02:00,,2024-10-17 09:02:00,505571
Virtual Assistant: Admin Sosial Media || Jasa Balas Chat Customer,gigs,Konsultasi,Virtual Assistant,ht****************ZS,2024-10-17 11:48:00,2024-10-17 11:57:00,,2024-10-17 11:59:00,101100
"Hapus Latar Belakang Gambar Untuk Logo, Foto, Atau Crop Dengan Cepat",gigs,"Video, Fotografi & Audio",Edit Foto,ma*****32,2024-10-17 11:57:00,2024-10-17 12:06:00,,2024-10-17 12:07:00,100102
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Wa*********34,2024-10-17 12:01:00,2024-10-17 12:50:00,,2024-10-17 12:50:00,100170
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ab******07,2024-10-14 19:20:00,2024-10-17 14:29:00,,2024-10-17 14:29:00,100154
Kontes Desain Kemasan dan Label Container Aki,contest,Desain Grafis & Branding,Desain Kemasan,MA*********DA,2023-08-31 10:43:00,2024-10-17 18:01:00,,2024-10-17 18:02:00,9537393
Kontes Desain Kemasan dan Label Container Aki,contest,Desain Grafis & Branding,Desain Kemasan,MA*********DA,2023-08-31 10:43:00,2024-10-17 18:15:00,,2024-10-17 18:15:00,9319253
Desain Logo dan Brand Identity,gigs,Desain Grafis & Branding,Desain Logo,Ma*******ar,2024-10-17 20:11:00,2024-10-17 20:15:00,,2024-10-17 20:15:00,126432
Desain Label Kemasan Produk,contest,Desain Grafis & Branding,Desain Label,rr****aa,2024-10-17 20:34:00,2024-10-17 21:06:00,,2024-10-17 21:06:00,2665819
Desain Logo Modern Minimalist #SribuinAja,gigs,Desain Grafis & Branding,Desain Logo,ah************76,2024-10-08 10:29:00,2024-10-17 21:53:00,,2024-10-18 10:05:00,100000
Jasa Review Dan Ulasan Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,ba****ns,2024-10-18 00:12:00,2024-10-18 00:14:00,,2024-10-18 00:15:00,909900
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,As****27,2024-10-18 01:48:00,2024-10-18 01:55:00,,2024-10-18 01:55:00,100089
Jasa Desain Banner Sosmed untuk Feed IG (Post/Story/Ads/Digital Banner),gigs,Desain Grafis & Branding,Desain Feed Instagram,ly*********st,2024-09-03 21:28:00,2024-10-18 05:47:00,,2024-10-18 05:47:00,101175
"Aransemen Musik, Mixing & Mastering",gigs,"Video, Fotografi & Audio",Mixing & Mastering,Le*****Is,2024-10-07 09:10:00,2024-10-18 06:14:00,,2024-10-18 06:14:00,1011036
LOGO STUDIO,contest,Desain Grafis & Branding,Desain Logo,pi*******in,2021-06-25 11:54:00,2024-10-18 07:36:00,,2024-10-18 07:36:00,3331790
#SribuinAja (24 JAM SELESAI) Editing PODCAST VIDEO,gigs,"Video, Fotografi & Audio",Edit Video,dw**********nt,2024-09-18 10:03:00,2024-10-18 10:02:00,,2024-10-18 10:02:00,100043
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,fi*******6D,2024-10-18 09:17:00,2024-10-18 10:09:00,,2024-10-18 10:09:00,100089
Followers INSTAGRAM Real Human INDO,gigs,Pemasaran & Periklanan,Followers Instagram,so******66,2024-10-16 15:17:00,2024-10-18 10:21:00,,2024-10-18 10:22:00,394365
#SribuinAja (24 JAM SELESAI) Editing PODCAST VIDEO,gigs,"Video, Fotografi & Audio",Edit Video,dw**********nt,2024-09-18 10:03:00,2024-10-18 10:59:00,,2024-10-18 10:59:00,101187
Paket lengkap Meta Ads untuk UMKM,gigs,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),Id*****an,2024-09-27 10:22:00,2024-10-18 11:56:00,,2024-10-18 11:56:00,303300
Desain Brand Guidelines Profesional 1 hari jadi,gigs,Desain Grafis & Branding,Brand Guidelines,ra*********d2,2024-08-26 09:25:00,2024-10-18 12:35:00,,2024-10-28 13:23:00,151700
Subtitle Bahasa Indonesia & Inggris Murah Dan Cepat,gigs,"Video, Fotografi & Audio",Subtitle,ra*********d2,2024-08-26 09:25:00,2024-10-18 12:38:00,,2024-10-28 13:23:00,100119
gjebeubesswssssbbshhbe,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-10-18 13:08:00,,2024-10-28 13:29:00,2665802
hehhehbeidbydghshhsshhsshbeehhhbdhhheh,contest,Desain Grafis & Branding,Desain Merchandise,ra*********d2,2024-08-26 09:25:00,2024-10-18 13:12:00,,2024-10-28 13:29:00,1599458
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,si************dy,2024-10-16 17:08:00,2024-10-18 13:26:00,,2024-11-29 19:40:00,171945
sssssssssssssssssss,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-10-18 13:51:00,,2024-10-28 13:28:00,2665757
hhahjehbehshhsbsbbsbsb,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-10-18 13:55:00,,2024-10-28 13:28:00,2665847
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,pu*******aa,2024-10-18 14:26:00,2024-10-18 14:29:00,,2024-10-18 14:29:00,171870
Jasa Desain Kemasan Murah dan Cepat,gigs,Desain Grafis & Branding,Desain Kemasan,rz*****04,2024-10-18 14:55:00,2024-10-18 15:00:00,,2024-10-18 15:00:00,101198
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Lu********an,2024-10-18 15:25:00,2024-10-18 15:31:00,,2024-10-18 15:31:00,303303
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pe******ta,2024-10-18 19:58:00,2024-10-18 20:36:00,,2024-10-18 21:06:00,100089
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,si************dy,2024-10-16 17:08:00,2024-10-18 22:59:00,,2024-11-29 19:40:00,171870
"PEMBUATAN edit Video Konten Tiktok, Reels, Shorts",gigs,"Video, Fotografi & Audio",Video Social Media,2d****..,2024-10-18 17:14:00,2024-10-19 07:43:00,,2024-10-25 20:35:00,100073
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,ka*****in,2024-10-19 07:36:00,2024-10-19 07:55:00,,2024-10-19 07:56:00,171870
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ma*******en,2024-10-19 09:23:00,2024-10-19 09:53:00,,2024-10-19 09:53:00,100176
Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,ak**********91,2024-09-30 17:13:00,2024-10-19 13:32:00,,2024-10-19 13:32:00,1788528
Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,ak**********91,2024-09-30 17:13:00,2024-10-19 13:32:00,,2024-10-19 13:32:00,1788594
Desain Logo Perusahaan,contest,Desain Grafis & Branding,Desain Logo,ak**********91,2024-09-30 17:13:00,2024-10-19 13:33:00,,2024-10-19 13:33:00,1788584
#SribuinAja (24 JAM SELESAI) Editing PODCAST VIDEO,gigs,"Video, Fotografi & Audio",Edit Video,dr***********31,2024-10-18 15:41:00,2024-10-19 13:48:00,,2024-10-19 13:48:00,100089
Desain Logo Untuk Usaha Mikro #SribuinAja,gigs,Desain Grafis & Branding,Desain Logo,Nu***********14,2024-10-19 13:16:00,2024-10-19 13:49:00,,2024-10-19 13:54:00,100023
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,fa*******an,2024-10-19 13:54:00,2024-10-19 14:10:00,,2024-10-19 14:10:00,338756
Followers Instagram Real High Quality dan Permanen,gigs,Pemasaran & Periklanan,Followers Instagram,Im*****24,2024-10-19 14:15:00,2024-10-19 14:25:00,,2024-10-19 14:26:00,303300
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Pr******08,2024-10-19 18:18:00,2024-10-19 18:37:00,,2024-10-19 19:20:00,100089
"Jasa Monetisasi Youtube Channel Fresh Aman, Permanen dan Bergaransi",gigs,Pemasaran & Periklanan,Monetisasi YouTube,MR**********AN,2024-05-20 05:10:00,2024-10-20 01:37:00,,2024-10-20 01:37:00,2022086
Pengetikan Dokumen & Transkrip Audio/Video (5-30 Halaman),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,el********au,2024-10-20 07:34:00,2024-10-20 07:47:00,,2024-10-20 07:47:00,100173
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,Gw*******ge,2024-10-20 08:09:00,2024-10-20 08:12:00,,2024-10-20 08:12:00,100096
"(1 HARI JADI) DESIGN LABEL / KEMASAN PREMIUM, HARGA HEMAT",gigs,Desain Grafis & Branding,Desain Kemasan,ya*****st,2024-07-13 10:20:00,2024-10-20 15:59:00,,2024-10-20 15:59:00,101168
"(1 HARI JADI) DESIGN LABEL / KEMASAN PREMIUM, HARGA HEMAT",gigs,Desain Grafis & Branding,Desain Kemasan,ya*****st,2024-07-13 10:20:00,2024-10-20 16:04:00,,2024-10-20 16:04:00,101117
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Pu*******51,2024-10-20 18:53:00,2024-10-20 19:03:00,,2024-10-20 19:04:00,100125
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Nu*****91,2024-10-20 19:50:00,2024-10-20 20:14:00,,2024-10-20 20:15:00,100089
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Nu*****91,2024-10-20 19:50:00,2024-10-20 20:17:00,,2024-10-20 20:18:00,100089
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,De****te,2024-10-21 10:30:00,2024-10-21 10:33:00,,2024-10-21 10:33:00,151682
"Audio Editing, Mixing & Mastering",gigs,"Video, Fotografi & Audio",Mixing & Mastering,te*****45,2024-09-03 09:52:00,2024-10-21 11:18:00,,2024-10-21 11:18:00,252750
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-10-21 13:13:00,,2024-10-21 13:13:00,303306
Jasa Influencer Marketing Brand Property,gigs,Pemasaran & Periklanan,Influencer Marketing (Selebgram),da********es,2024-10-02 15:57:00,2024-10-21 13:22:00,,2024-10-21 13:22:00,6217742
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,aq******za,2024-05-31 12:21:00,2024-10-21 13:52:00,,2024-10-21 13:52:00,323585
Jasa Pembuatan Sertifikat Halal dan Izin Edar P-IRT,gigs,Konsultasi,Konsultan Bisnis,Ri*************is,2024-10-21 14:16:00,2024-10-21 14:18:00,,2024-10-21 14:19:00,161760
"Jasa Edit Foto : Ganti / Hapus Background, Koreksi Warna, Dan Lainnya",gigs,"Video, Fotografi & Audio",Edit Foto,nt*****21,2024-10-21 14:40:00,2024-10-21 14:48:00,,2024-10-21 14:48:00,100089
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pe******ta,2024-10-18 19:58:00,2024-10-21 16:02:00,,2024-10-21 16:02:00,100089
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,st*********on,2024-10-08 00:16:00,2024-10-21 16:19:00,,2024-10-21 16:19:00,171911
"Jasa desain Company Profile, Brosur, dan Leaflet",gigs,Desain Grafis & Branding,Desain Company Profile,da********es,2024-10-02 15:57:00,2024-10-21 17:04:00,,2024-10-21 17:04:00,1011097
"Jasa desain Company Profile, Brosur, dan Leaflet",gigs,Desain Grafis & Branding,Desain Company Profile,da********es,2024-10-02 15:57:00,2024-10-21 17:05:00,,2024-10-21 17:05:00,1011084
"Youtube Subscribers Aktif, Non Drop, Bergaransi",gigs,Pemasaran & Periklanan,Subscribers YouTube,se*********45,2024-09-26 21:47:00,2024-10-21 17:22:00,,2024-10-21 17:22:00,126449
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,pr******34,2024-02-16 21:32:00,2024-10-21 17:30:00,,2024-10-21 17:31:00,12132
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,pr******34,2024-02-16 21:32:00,2024-10-21 17:50:00,,2024-10-21 17:50:00,12132
Jasa Review Halaman Facebook Permanen,gigs,Pemasaran & Periklanan,Tambah Review,mi*****01,2019-12-04 10:48:00,2024-10-21 19:07:00,,2024-10-21 19:07:00,104093
Buat Logo 2D Anda Menjadi Video 3D Menakjubkan,gigs,"Video, Fotografi & Audio",3D & Animasi,30************ia,2024-10-21 20:23:00,2024-10-21 20:29:00,,2024-10-21 20:29:00,151685
Professional Company & Business Website,gigs,Web & Pemrograman,Website Profil Perusahaan,En*****a_,2024-10-21 20:32:00,2024-10-21 20:45:00,,2024-10-21 20:45:00,1516553
Jasa Pembuatan Web Landing Page 1 Halaman,gigs,Web & Pemrograman,Pembuatan Landing Page,Mo*********fi,2024-10-19 15:02:00,2024-10-21 20:55:00,,2024-10-21 20:58:00,404400
Jasa Pembuatan Web Landing Page 1 Halaman,gigs,Web & Pemrograman,Pembuatan Landing Page,Mo*********fi,2024-10-19 15:02:00,2024-10-21 21:00:00,,2024-10-21 21:00:00,404473
Penata letak/Layout/Setter Buku,gigs,Desain Grafis & Branding,Desain Cover Buku,ku********97,2024-10-21 18:18:00,2024-10-22 05:19:00,,2024-10-22 05:19:00,100162
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,St********rs,2024-10-22 05:43:00,2024-10-22 05:47:00,,2024-10-22 05:47:00,160784
8fuoyfiydiyciyciyxiyxiyxiyxiyddi,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-10-22 10:42:00,,2024-10-28 13:28:00,2665792
digxiycuociyc,contest,Desain Grafis & Branding,Desain Logo,ra*********d2,2024-08-26 09:25:00,2024-10-22 10:53:00,,2024-10-28 13:28:00,2665845
Desain Logo Perusahaan Printing,contest,Desain Grafis & Branding,Desain Logo,re*******es,2024-10-22 09:14:00,2024-10-22 13:19:00,,2024-10-22 13:19:00,2665752
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,ap*****e2,2024-10-22 11:30:00,2024-10-22 15:01:00,,2024-10-22 15:03:00,101100
Jasa Review Google Maps Real User Ada Bonus,gigs,Pemasaran & Periklanan,Optimasi Google Maps,ap*****e2,2024-10-22 11:30:00,2024-10-22 18:27:00,,2024-10-22 18:27:00,100096
"Tentu, dengan senang hati saya bantu!Mari kita buat brief yang menarik untuk kontes desain kemasan jus buah segar ABC-mu.Judul Kontes: * Kontes Desain Kemasan: Segarnya ABC, Kreasi Tanpa Batas! (Mengundang partisipasi dan semangat kreatif) * Desain Kemasan Juara untuk Jus Buah ABC yang Sehat dan Enak! (Fokus pada tujuan utama kontes) * Bikin Kemasan ABC Makin Keren, Yuk! (Bahasa yang santai dan mudah diingat)Deskripsi Proyek:> ABC, jus buah segar favorit keluarga Indonesia, sedang mencari desain kemasan baru yang segar dan menarik! Kami ingin kemasan yang mencerminkan kesegaran buah-buahan, warna-warni yang ceria, dan gaya hidup sehat. Desain harus mampu menarik perhatian konsumen, terutama anak-anak dan remaja.> Persyaratan Desain:> * Elemen wajib: Logo ABC, nama varian rasa, dan informasi nutrisi.> * Konsep: Desain harus mencerminkan kesegaran, natural, dan penuh energi.> * Warna: Gunakan kombinasi warna-warna cerah dan segar yang menggugah selera.> * Target audiens: Anak-anak dan remaja.> * Material: Kemasan harus ramah lingkungan dan mudah didaur ulang.> * Ukuran: Sesuaikan dengan ukuran produk yang ada.> Desain yang kami cari:> * Desain yang unik, kreatif, dan memorable.> * Desain yang sesuai dengan tren desain kemasan terkini.> * Desain yang dapat membedakan produk ABC dengan kompetitor.> Pemenang akan mendapatkan hadiah menarik dan kesempatan untuk melihat karyanya diproduksi secara massal!> Tips Tambahan: * Sertakan gambar referensi: Lampirkan beberapa contoh desain kemasan jus buah yang menurutmu menarik. * Jelaskan alasan di balik pemilihan jus buah ABC: Misalnya, sejarah merek, keunggulan produk, atau target pasar yang ingin dicapai. * Buat deskripsi yang singkat, jelas, dan mudah dipahami. * Gunakan bahasa yang positif dan memotivasi.Dengan brief yang menarik dan informatif, kamu akan mendapatkan banyak desain berkualitas dari para peserta kontes.Apakah kamu ingin saya bantu membuat beberapa opsi judul dan deskripsi lainnya?Selamat berkreasi!Catatan: Untuk informasi lebih lanjut mengenai persyaratan teknis dan ketentuan kontes, silakan tambahkan pada bagian akhir deskripsi proyek.Ingat, selalu utamakan keamanan dan kenyamanan anak-anak saat membuat desain kemasan produk makanan.",contest,Desain Grafis & Branding,Desain Kemasan,Pe****34,2024-10-22 19:35:00,2024-10-22 20:10:00,,2024-10-22 20:11:00,3732050
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,sa*******os,2024-10-22 23:36:00,2024-10-22 23:39:00,,2024-10-22 23:39:00,100132
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,re**********20,2024-10-22 22:59:00,2024-10-22 23:50:00,,2024-10-22 23:50:00,101100
Jasa Foto/Video Dokumentasi Event Jakarta,gigs,"Video, Fotografi & Audio",Dokumentasi Acara,ra******92,2024-10-08 10:43:00,2024-10-23 09:19:00,,2024-10-23 09:19:00,1516584
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,pr******34,2024-02-16 21:32:00,2024-10-23 10:31:00,,2024-10-23 10:33:00,12132
"Audio Editing, Mixing & Mastering",gigs,"Video, Fotografi & Audio",Mixing & Mastering,te*****45,2024-09-03 09:52:00,2024-10-23 13:00:00,,2024-10-23 13:00:00,252784
Jasa Views Tiktok Permanen,gigs,Pemasaran & Periklanan,Like TikTok,Fr*****15,2024-10-23 13:17:00,2024-10-23 13:42:00,,2024-10-23 13:42:00,100115
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Fr*****15,2024-10-23 13:17:00,2024-10-23 13:45:00,,2024-10-23 13:48:00,100089
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,ch**********ke,2024-10-23 13:59:00,2024-10-23 14:03:00,,2024-10-23 14:14:00,100089
Jasa Google Ads Lengkap: Set Up & Optimasi,gigs,Pemasaran & Periklanan,Digital Marketing,fe**wa,2018-12-17 21:42:00,2024-10-23 15:17:00,,2024-10-23 15:18:00,1213200
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,ya*****st,2024-07-13 10:20:00,2024-10-23 16:00:00,,2024-10-23 16:00:00,171949
adamlmwdda,gigs_custom_offer,,,ra*********d2,2024-08-26 09:25:00,2024-10-23 16:01:00,,2024-10-28 13:27:00,100163
bcdjcbdkjcbkjdb,gigs_custom_offer,,,ra*********d2,2024-08-26 09:25:00,2024-10-23 16:07:00,,2024-10-28 13:27:00,100141
cvncjnkvjn,gigs_custom_offer,,,ra*********d2,2024-08-26 09:25:00,2024-10-23 16:08:00,,2024-10-28 13:26:00,100117
