nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,An*****87,2024-03-26 08:47:00,2024-03-26 09:04:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Permanen,gigs,Pemasaran & Periklanan,Review Google Maps,fr*********no,2024-03-26 09:38:00,2024-03-26 09:44:00,,1900-01-03 00:00:00,0
Manage Fee Review Ulasan Google Maps / Gmaps Permanen,package,Pemasaran & Periklanan,Sribu Business,fr*********no,2024-03-26 09:38:00,2024-03-26 09:45:00,,1900-01-03 00:00:00,0
Jasa Mabar ML (Mobile Legends) dan Ngobrol Bersama,gigs,Gaya Hidup,Joki Game Online,va********17,2024-03-21 11:55:00,2024-03-26 09:54:00,,1900-01-03 00:00:00,0
"Penulisan artikel bahasa Indonesia, 500 kata, bahasa Indonesia, 500 kata, sesuai KW",gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,Ab************an,2024-03-26 21:50:00,2024-03-26 21:52:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Si*******85,2024-03-26 06:24:00,2024-03-27 00:26:00,,1900-01-03 00:00:00,0
Logo Vitamin/Suplemen Anak,contest,Desain Grafis & Branding,Desain Logo,be*********gn,2024-03-27 06:37:00,2024-03-27 06:44:00,,1900-01-03 00:00:00,0
Slide Presentasi,gigs,Desain Grafis & Branding,Desain Presentasi,ra*******la,2024-03-27 07:48:00,2024-03-27 07:50:00,,1900-01-03 00:00:00,0
Munez0301,contest,Desain Grafis & Branding,Desain Logo & Stationery,Je****08,2024-03-27 10:58:00,2024-03-27 11:15:00,,1900-01-03 00:00:00,0
Managed fee,package,Pemasaran & Periklanan,Sribu Business,si*by,2016-05-03 11:16:00,2024-03-27 15:36:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Sa****14,2024-03-27 23:16:00,2024-03-27 23:20:00,,1900-01-03 00:00:00,0
Desain Kemasan untuk Box/Pouch/Sachet/Botol/Lainnya (1-3 Varian) - Plus,gigs,Desain Grafis & Branding,Desain Kemasan,ra******ol,2024-03-27 11:17:00,2024-03-28 08:16:00,,1900-01-03 00:00:00,0
"kemasan untuk beras , gula , tepung bumbu, bawang putih bubuk merk vasa",contest,Desain Grafis & Branding,Desain Label,le******22,2023-12-06 15:29:00,2024-03-28 09:08:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,ti*******65,2024-03-19 12:19:00,2024-03-28 09:26:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,Yu*******12,2024-03-28 12:24:00,2024-03-28 12:37:00,,1900-01-03 00:00:00,0
"Penulisan Resume. Ringkasan, atau Rangkuman Tulisan",gigs,Desain Grafis & Branding,Desain Portfolio & Resume,Fa*********20,2024-03-28 15:28:00,2024-03-28 15:32:00,,1900-01-03 00:00:00,0
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,sa****nn,2024-03-28 20:44:00,2024-03-28 21:18:00,,1900-01-03 00:00:00,0
Design Gambar Tshirt,public,,,El****12,2024-03-17 12:36:00,2024-03-28 21:46:00,,1900-01-03 00:00:00,0
Penulisan Social Media Content Calendar dan Caption,gigs,Penulisan & Penerjemahan,Penulisan Social Media,Al*******ia,2024-03-29 01:24:00,2024-03-29 01:28:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,ci******ee,2024-03-29 06:59:00,2024-03-29 07:00:00,,1900-01-03 00:00:00,0
"Jasa Edit Foto : Ganti / Hapus Background, Koreksi Warna, Dan Lainnya",gigs,"Video, Fotografi & Audio",Edit Foto,Ca*******rr,2024-03-29 10:58:00,2024-03-29 11:08:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Slide Presentasi (5-30 Halaman),package,Desain Grafis & Branding,Desain Presentasi,se*******97,2024-03-29 11:19:00,2024-03-29 11:21:00,,1900-01-03 00:00:00,0
Pembukuan Laporan Keuangan Sederhana dan Pencatatan Transaksi,gigs,Konsultasi,Pembukuan,pr***************ee,2024-03-29 13:12:00,2024-03-29 13:17:00,,1900-01-03 00:00:00,0
Maaf kak ini tidak benar ya kak saya salah pencet,contest,Desain Grafis & Branding,Desain Logo & Stationery,Ir*****09,2024-03-29 23:56:00,2024-03-30 00:07:00,,1900-01-03 00:00:00,0
"Voice Over Indonesia (100-300 kata) , Voice Over Pria",gigs,"Video, Fotografi & Audio",Voice Over,Rz*****ui,2024-03-30 06:21:00,2024-03-30 06:22:00,,1900-01-03 00:00:00,0
"DESAIN LOGO PROFESIONAL ONLINE SHOP, BRANDING, KULINER DAN PERUSAHAAN - Basic",gigs,Desain Grafis & Branding,Desain Logo,de*******ya,2024-03-26 21:09:00,2024-03-30 08:12:00,,1900-01-03 00:00:00,0
"DESAIN LOGO PROFESIONAL ONLINE SHOP, BRANDING, KULINER DAN PERUSAHAAN - Basic",gigs,Desain Grafis & Branding,Desain Logo,de*******ya,2024-03-26 21:09:00,2024-03-30 08:13:00,,1900-01-03 00:00:00,0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,ra************15,2024-03-30 09:29:00,2024-03-30 09:32:00,,1900-01-03 00:00:00,0
Desain Kemasan Premium Murah Dan Cepat Untuk Label | Kemasan | Box | Sachet | Pouch | Can | DLL - Basic,gigs,Desain Grafis & Branding,Desain Kemasan,ri****sn,2017-08-07 15:05:00,2024-03-30 12:04:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Instagram,gigs,Pemasaran & Periklanan,Social Media Marketing,su*****uh,2024-03-30 21:37:00,2024-03-30 21:38:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Aplikasi Mobile (Android/iOS),package,Web & Pemrograman,Aplikasi Mobile,fu****00,2018-02-22 09:46:00,2024-03-31 07:55:00,,1900-01-03 00:00:00,0
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,su*************in,2024-03-31 14:52:00,2024-03-31 14:57:00,,1900-01-03 00:00:00,0
Exclusive Designs Logo,gigs,Desain Grafis & Branding,Desain Logo,Ch****aw,2024-03-31 19:46:00,2024-03-31 20:01:00,,1900-01-03 00:00:00,0
"Jasa Review Online Shop, Marketplace | Review Bintang 5 Tokopedia, Bukalapak, Shopee, Lazada, ll",gigs,Pemasaran & Periklanan,Tambah Review,Me*****aa,2024-03-31 20:31:00,2024-03-31 20:36:00,,1900-01-03 00:00:00,0
"Data Entry Excel Profesional Cepat, Detail dan Akurat",gigs,Penulisan & Penerjemahan,Input Data di Excel,fi*****13,2024-03-31 20:02:00,2024-03-31 22:53:00,,1900-01-03 00:00:00,0
Pengetikan Dokumen & Transkrip Audio/Video (5-30 Halaman),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Ri*******ri,2024-04-01 00:49:00,2024-04-01 00:53:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Di****rD,2024-04-01 03:18:00,2024-04-01 03:22:00,,1900-01-03 00:00:00,0
(Package - BASIC) Fotografi Makanan & Minuman (7-45 Foto),package,"Video, Fotografi & Audio",Fotografi Makanan & Minuman,Ha****l2,2024-04-01 10:22:00,2024-04-01 10:25:00,,1900-01-03 00:00:00,0
Riset Data & Bahan Baku Produk,gigs_custom_offer,,,ma******33,2024-03-21 10:07:00,2024-04-01 12:11:00,,1900-01-03 00:00:00,0
"[ 24 JAM SELESAI ] Desain Kaos, Seragam, Kemeja",gigs,Desain Grafis & Branding,Desain Baju,Ja*******ct,2024-04-01 13:53:00,2024-04-01 14:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,Cu****lr,2024-04-01 20:38:00,2024-04-01 20:43:00,,1900-01-03 00:00:00,0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,Cu****lr,2024-04-01 20:38:00,2024-04-01 20:44:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Di**********13,2024-04-01 21:15:00,2024-04-01 21:19:00,,1900-01-03 00:00:00,0
"(Package - PLUS) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,bu*****.o,2024-04-02 01:48:00,2024-04-02 01:53:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,De*****06,2024-04-02 03:28:00,2024-04-02 03:30:00,,1900-01-03 00:00:00,0
Create 30-Minute Subtitles for YouTube and Other Video Formats,gigs,"Video, Fotografi & Audio",Subtitle,Jo*******ll,2024-04-01 21:12:00,2024-04-02 05:41:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,le*******02,2024-04-02 10:52:00,2024-04-02 10:55:00,,1900-01-03 00:00:00,0
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs_custom_offer,,,ag******11,2024-04-01 10:43:00,2024-04-02 11:26:00,,1900-01-03 00:00:00,0
"Penulisan Konten, Blog, Artikel, dan Media Sosial Berbagai Macam Topik, 1 Hari Jadi!",gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,Mi*****78,2024-04-02 13:11:00,2024-04-02 13:12:00,,1900-01-03 00:00:00,0
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,pa*******ra,2024-04-02 13:22:00,2024-04-02 13:24:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Pembuatan Akun TikTok untuk Bisnis (3 Konten Video, Upload 5-15 Produk)",package,Pemasaran & Periklanan,Pembuatan Akun TikTok,Ay******26,2024-04-02 16:03:00,2024-04-02 16:08:00,,1900-01-03 00:00:00,0
(Package - BASIC) Terjemah Bahasa Inggris ke Indonesia dan Sebaliknya (2-8 Halaman),package,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,Ma**********12,2024-04-03 02:58:00,2024-04-03 03:05:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Konten Sosial Media Bahasa Inggris Bulanan,gigs,Pemasaran & Periklanan,Social Media Marketing,12******e8,2024-04-03 05:49:00,2024-04-03 05:55:00,,1900-01-03 00:00:00,0
Jasa Gambar Ilustrasi,gigs,Desain Grafis & Branding,Gambar & Ilustrasi,Nu***********23,2024-04-03 06:24:00,2024-04-03 06:30:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Video Tiktok/Reels,gigs,Pemasaran & Periklanan,Social Media Marketing,Ar******ea,2024-04-03 06:39:00,2024-04-03 06:44:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Kaos (1-3 Pilihan Desain),package,Desain Grafis & Branding,Desain Baju,Re****23,2024-04-03 08:17:00,2024-04-03 08:21:00,,1900-01-03 00:00:00,0
Scraping Marketplace Tokopedia,gigs_custom_offer,,,Cz****89,2024-04-02 17:16:00,2024-04-03 08:44:00,,1900-01-03 00:00:00,0
Desain Logo (1-4 Pilihan Desain) - Basic,gigs,Desain Grafis & Branding,Desain Logo,kr********en,2024-04-01 09:58:00,2024-04-03 09:25:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Rh****12,2024-04-03 11:18:00,2024-04-03 11:20:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Website Profil Perusahaan (5-14 halaman),package,Web & Pemrograman,Website Profil Perusahaan,Sa****12,2024-04-04 03:51:00,2024-04-04 03:53:00,,1900-01-03 00:00:00,0
Jasa Desain Poster,gigs,Desain Grafis & Branding,Desain Poster,al****rh,2024-04-04 05:35:00,2024-04-04 05:48:00,,1900-01-03 00:00:00,0
Testing,contest,Desain Grafis & Branding,Desain Kemasan,si*by,2016-05-03 11:16:00,2024-04-04 08:19:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Video Profil Perusahaan (3-10 Menit),package,"Video, Fotografi & Audio",Video Shooting,fa******87,2023-09-24 13:02:00,2024-04-04 09:35:00,,1900-01-03 00:00:00,0
"Jasa desain Company Profile, Brosur, Leaflet, Flyer dan Booklet - Premium",gigs,Desain Grafis & Branding,Desain Company Profile,ar********nn,2024-04-04 09:46:00,2024-04-04 13:09:00,,1900-01-03 00:00:00,0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,ib********an,2024-04-04 13:51:00,2024-04-04 14:21:00,,1900-01-03 00:00:00,0
Pengetikan Dokumen & Transkrip Audio/Video (5-30 Halaman),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Ja*******07,2024-04-04 14:37:00,2024-04-04 14:40:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,yo********19,2024-04-04 20:27:00,2024-04-04 20:33:00,,1900-01-03 00:00:00,0
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,ra*******87,2024-04-05 09:50:00,2024-04-05 09:53:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Permanen,gigs,Pemasaran & Periklanan,Review Google Maps,ki***ff,2020-04-21 12:23:00,2024-04-05 11:37:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Permanen,gigs,Pemasaran & Periklanan,Review Google Maps,AB********EW,2024-04-05 13:43:00,2024-04-05 13:45:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain/Redesain UI/UX Aplikasi Mobile (3-10 Halaman),package,Desain Grafis & Branding,Desain Aplikasi Mobile,be**********jo,2024-03-25 13:15:00,2024-04-05 16:11:00,,1900-01-03 00:00:00,0
desain logo,contest,Desain Grafis & Branding,Desain Logo,lu****uu,2024-04-05 19:05:00,2024-04-05 19:16:00,,1900-01-03 00:00:00,0
Voice Over Wanita Profesional (Indonesi/Inggris),gigs,"Video, Fotografi & Audio",Voice Over,fi******af,2024-04-05 19:14:00,2024-04-05 19:33:00,,1900-01-03 00:00:00,0
Kontes Desain Motif Seragam Travel Umroh,contest,Desain Grafis & Branding,Desain Lainnya,nu****ia,2024-04-04 13:11:00,2024-04-06 05:55:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ip******99,2024-04-06 09:09:00,2024-04-06 09:11:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,Re*****23,2024-04-06 13:35:00,2024-04-06 13:37:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,ci******07,2024-04-07 05:37:00,2024-04-07 05:40:00,,1900-01-03 00:00:00,0
"Desain Logo untuk Kantor "" PICAL TJAHJONO DAN REKAN""",contest,Desain Grafis & Branding,Desain Logo,ry******ls,2021-02-05 12:37:00,2024-04-07 10:44:00,,2024-04-07 10:44:00,0
"(Package - BASIC) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,wa***********9.,2024-04-07 19:23:00,2024-04-07 19:26:00,,1900-01-03 00:00:00,0
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,er********wa,2024-04-08 13:04:00,2024-04-08 13:06:00,,1900-01-03 00:00:00,0
Fitur Confidential Kontes Desain Logo dan Stationery untuk Produk Herbal,package,Pemasaran & Periklanan,Sribu Business,hi********n2,2021-01-28 14:42:00,2024-04-08 16:56:00,,1900-01-03 00:00:00,0
"Jasa Ketik Dokumen - Jasa Ketik Skripsi, Makalah, Tugas Kuliah, Tugas Sekolah, Modul, Buku Jurnal",gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Mu********ki,2024-04-08 19:57:00,2024-04-08 20:00:00,,1900-01-03 00:00:00,0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,na********23,2024-04-09 04:46:00,2024-04-09 04:47:00,,1900-01-03 00:00:00,0
Guest Post DR50+ DA40-60 (GARANSI INDEX & 100% doFollow) - Plus,gigs,Pemasaran & Periklanan,Backlink PBN,bh***********86,2024-04-07 22:30:00,2024-04-09 07:00:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,mh******ng,2024-04-09 07:26:00,2024-04-09 07:32:00,,1900-01-03 00:00:00,0
ketik cepat dan akurat,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Za****i7,2024-04-09 09:06:00,2024-04-09 09:10:00,,1900-01-03 00:00:00,0
Desain Logo dan Stationery untuk Produk Herbal,contest,Desain Grafis & Branding,Desain Logo,hi********n2,2021-01-28 14:42:00,2024-04-09 09:44:00,,1900-01-03 00:00:00,0
Kontes Desain Interior untuk Preschool (Learning Centre),contest,Desain Grafis & Branding,Desain Interior,tr*****30,2024-04-08 23:31:00,2024-04-09 19:02:00,,1900-01-03 00:00:00,0
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,nj****je,2024-04-10 02:34:00,2024-04-10 02:35:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,P9****OT,2024-04-10 14:15:00,2024-04-10 14:22:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,21**********90,2024-04-05 23:20:00,2024-04-10 15:17:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,Jo******ng,2024-04-10 21:16:00,2024-04-10 21:19:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,mo*****88,2024-04-11 03:06:00,2024-04-11 03:07:00,,1900-01-03 00:00:00,0
"Desain Kemasan Murah dan Cepat, 1 Hari Selesai",gigs,Desain Grafis & Branding,Desain Kemasan,le******22,2023-12-06 15:29:00,2024-04-11 08:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,In*****iM,2024-04-11 11:15:00,2024-04-11 11:21:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,nu*************sa,2024-04-11 14:32:00,2024-04-11 14:35:00,,1900-01-03 00:00:00,0
Vasa Air Minum Dalam Kemasan,gigs_custom_offer,,,le******22,2023-12-06 15:29:00,2024-04-11 21:02:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Penulisan Buku & E-Book 50-150 Halaman,package,Penulisan & Penerjemahan,Buku & Penulisan E-Book,lm*****ka,2024-04-11 23:48:00,2024-04-11 23:54:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,Pe******xx,2024-04-12 00:04:00,2024-04-12 00:05:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Da****************04,2024-04-12 07:39:00,2024-04-12 07:44:00,,1900-01-03 00:00:00,0
"Writting, Content Writer, Creative Writing Jobs - Basic",gigs,Penulisan & Penerjemahan,Copywriting,Po*************20,2024-04-12 00:43:00,2024-04-12 12:42:00,,1900-01-03 00:00:00,0
"Writting, Content Writer, Creative Writing Jobs - Plus",gigs,Penulisan & Penerjemahan,Copywriting,Po*************20,2024-04-12 00:43:00,2024-04-12 12:42:00,,1900-01-03 00:00:00,0
"Writting, Content Writer, Creative Writing Jobs - Premium",gigs,Penulisan & Penerjemahan,Copywriting,Po*************20,2024-04-12 00:43:00,2024-04-12 12:43:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi AppStore,gigs,Pemasaran & Periklanan,Tambah Review,Al*****02,2024-04-13 06:59:00,2024-04-13 07:01:00,,1900-01-03 00:00:00,0
Jasa Ketik,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Al****07,2024-04-13 08:09:00,2024-04-13 08:15:00,,1900-01-03 00:00:00,0
Pembuatan Proposal Kreative (Event/Produk),gigs,Konsultasi,Pembuatan Proposal,An****88,2024-04-13 10:28:00,2024-04-13 10:33:00,,1900-01-03 00:00:00,0
"Penulisan artikel bahasa Indonesia, 500 kata, bahasa Indonesia, 500 kata, sesuai KW",gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,am*******27,2024-04-13 11:08:00,2024-04-13 11:16:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Logo,package,Desain Grafis & Branding,Desain Logo,im****ko,2024-04-13 15:00:00,2024-04-13 15:06:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Me*****ti,2024-04-13 16:41:00,2024-04-13 16:42:00,,1900-01-03 00:00:00,0
Desain label atau packaging product,gigs,Desain Grafis & Branding,Desain Label,uu******wi,2024-04-11 21:10:00,2024-04-13 21:18:00,,1900-01-03 00:00:00,0
Jasa Entry Premium ( Untuk Paket Besar ),gigs,Penulisan & Penerjemahan,Input Data Entry Website,Ib*****zi,2024-04-14 06:06:00,2024-04-14 06:09:00,,1900-01-03 00:00:00,0
Jasa like dan komentar Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,Ki*******ir,2024-04-14 13:41:00,2024-04-14 13:52:00,,1900-01-03 00:00:00,0
Analisis Data yang Mendalam untuk Optimasi Bisnis Anda,gigs,Konsultasi,Analisis Data,al*******20,2024-04-14 14:16:00,2024-04-14 14:17:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,De*****oy,2024-04-14 15:04:00,2024-04-14 15:06:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,De*****oy,2024-04-14 15:04:00,2024-04-14 15:11:00,,1900-01-03 00:00:00,0
Logo campany profile,contest,Desain Grafis & Branding,Desain Logo,De****aa,2024-04-14 15:07:00,2024-04-14 15:13:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo,package,Desain Grafis & Branding,Desain Logo,Am******27,2024-04-14 23:06:00,2024-04-14 23:09:00,,1900-01-03 00:00:00,0
Logo jualan,contest,Desain Grafis & Branding,Desain Logo,dh****05,2024-04-15 01:11:00,2024-04-15 01:16:00,,1900-01-03 00:00:00,0
"Jasa Pengetikan All Dokumen Dan Membuat Tugas Sekolah, Kuliah Dll",gigs,Penulisan & Penerjemahan,Jasa Pengetikan,re****d7,2024-04-15 03:15:00,2024-04-15 07:13:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Instagram,gigs,Pemasaran & Periklanan,Social Media Marketing,ry*******45,2024-04-15 08:18:00,2024-04-15 08:25:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Gu******76,2024-04-15 09:20:00,2024-04-15 09:23:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,li********hi,2024-04-15 11:05:00,2024-04-15 11:08:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Gu******76,2024-04-15 09:20:00,2024-04-15 19:01:00,,1900-01-03 00:00:00,0
Pembuatan Sistem Input Excel untuk Monitoring Stok Gudang dan Produksi,gigs,Penulisan & Penerjemahan,Input Data di Excel,Ya****85,2024-04-15 19:49:00,2024-04-15 22:02:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,ir*******95,2024-04-16 01:07:00,2024-04-16 01:09:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Instagram,gigs,Pemasaran & Periklanan,Social Media Marketing,mu******ff,2024-04-16 03:39:00,2024-04-16 03:43:00,,1900-01-03 00:00:00,0
Desain Logo (1-4 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Logo,ag*******es,2017-06-13 09:59:00,2024-04-16 10:01:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,pa******44,2024-01-25 14:42:00,2024-04-16 10:44:00,,1900-01-03 00:00:00,0
